y,split,context.StoreID,context.UserID,context.ownsplit,context.maxpercentage,revenue,time,exp_id,type
4.457082834835076,0.2971388556556718,15171,2972262,7.5,15,,1462291354,1,getadvice
12.704422512770691,0.8469615008513793,15171,3405090,7.5,15,,1462291500,1,getadvice
1.4025853855116983,0.09350569236744655,15171,2943696,7.5,15,,1462291535,1,getadvice
13.149916457575111,0.8766610971716741,15171,2827997,7.5,15,,1462291631,1,getadvice
6.49656930029223,0.433104620019482,15171,3069182,7.5,15,,1462291726,1,getadvice
9.191472334036984,0.6127648222691323,15171,2845162,7.5,15,,1462291783,1,getadvice
7.994687530276428,0.5329791686850952,15171,2920805,7.5,15,,1462291845,1,getadvice
1.3828381381784434,0.09218920921189622,15171,3374747,7.5,15,,1462291847,1,getadvice
3.524093310232967,0.23493955401553113,15171,2845518,7.5,15,,1462291919,1,getadvice
5.523523157884805,0.3682348771923203,15171,2830996,7.5,15,,1462292082,1,getadvice
12.873874994318989,0.8582583329545993,15171,2906924,7.5,15,,1462292361,1,getadvice
1.2760435682292695,0.15012277273285524,15476,3305419,4.25,8.5,,1462292430,1,getadvice
3.087393179527406,0.2058262119684937,15171,2821399,7.5,15,,1462292526,1,getadvice
0.8842197187692837,0.10402584926697456,15476,2821399,4.25,8.5,,1462292585,1,getadvice
12.196635015491552,0.8131090010327702,15171,3079859,7.5,15,,1462292644,1,getadvice
14.022078483923291,0.9348052322615528,15171,2857477,7.5,15,,1462292655,1,getadvice
8.81530582011742,0.5876870546744947,15171,2876061,7.5,15,,1462292683,1,getadvice
10.9472744782024,0.7298182985468267,15171,2818787,7.5,15,,1462292733,1,getadvice
8.03165433839171,0.5354436225594474,15171,2963973,7.5,15,,1462292749,1,getadvice
1.6041393464275029,0.18872227605029446,15476,3515416,4.25,8.5,,1462292762,1,getadvice
2.0129543208166245,0.23681815539019113,15476,2833236,4.25,8.5,,1462292787,1,getadvice
12.65066953775019,0.843377969183346,15171,3516866,7.5,15,,1462292972,1,getadvice
5.165417802044623,0.3443611868029749,15171,2833624,7.5,15,,1462293055,1,getadvice
10.150686702690873,0.6767124468460582,15171,3471099,7.5,15,,1462293085,1,getadvice
5.4409446389362035,0.3627296425957469,15171,2948302,7.5,15,,1462293390,1,getadvice
3.500385807372147,0.41181009498495846,15476,2948302,4.25,8.5,,1462293671,1,getadvice
14.177428397081222,0.9451618931387481,15171,3266770,7.5,15,,1462293935,1,getadvice
3.0898941324412714,0.20599294216275144,15171,2846439,7.5,15,,1462294106,1,getadvice
7.2445139563205405,0.48296759708803605,15171,2884402,7.5,15,,1462294212,1,getadvice
5.391881657137182,0.35945877714247876,15171,2820858,7.5,15,,1462294403,1,getadvice
0.5536974059916289,0.036913160399441924,15171,3521423,7.5,15,,1462294410,1,getadvice
2.4228729208792648,0.161524861391951,15171,2953437,7.5,15,,1462294491,1,getadvice
2.3507096917185373,0.27655408137865145,15476,2967399,4.25,8.5,,1462294639,1,getadvice
5.050215898191452,0.5941430468460531,15476,2859609,4.25,8.5,,1462294639,1,getadvice
6.916372985638209,0.46109153237588063,15171,3517331,7.5,15,,1462294693,1,getadvice
11.308125877791534,0.7538750585194356,15171,3144744,7.5,15,,1462294695,1,getadvice
3.9109789300350792,0.2607319286690053,15171,2812722,7.5,15,,1462294754,1,getadvice
7.058046430193384,0.8303584035521628,15476,2859609,4.25,8.5,,1462294827,1,getadvice
7.883737710519313,0.9274985541787427,15476,2818503,4.25,8.5,,1462294827,1,getadvice
11.332967637627673,0.7555311758418449,15171,3358031,7.5,15,,1462294907,1,getadvice
1.8684850148083998,0.12456566765389332,15171,3415227,7.5,15,,1462295004,1,getadvice
13.718607046579288,0.9145738031052859,15171,2896985,7.5,15,,1462295018,1,getadvice
8.666473590844028,0.5777649060562685,15171,2939155,7.5,15,,1462295088,1,getadvice
14.207088108761495,0.9471392072507663,15171,2894454,7.5,15,,1462295137,1,getadvice
8.128865762778593,0.5419243841852396,15171,2898848,7.5,15,,1462295197,1,getadvice
4.827537350563084,0.32183582337087224,15171,2842718,7.5,15,,1462295389,1,getadvice
14.8351631750563,0.9890108783370867,15171,2989631,7.5,15,,1462295417,1,getadvice
0.5775279650007124,0.5775279650007124,15476,2967399,0.5,1,,1462295580,1,getadvice
0.57752796500071,0.57752796500071,15476,2967399,0.5,1,1.202734,1462295581,1,setreward
0.47436531876780486,0.47436531876780486,15476,2859609,0.5,1,,1462295581,1,getadvice
0.4743653187678,0.4743653187678,15476,2859609,0.5,1,0.597766,1462295581,1,setreward
0.4743653187678,0.4743653187678,15476,2859609,0.5,1,0.669786,1462295582,1,setreward
0.5313469833272945,0.5313469833272945,15476,2818503,0.5,1,,1462295582,1,getadvice
0.53134698332729,0.53134698332729,15476,2818503,0.5,1,0.374504,1462295583,1,setreward
0.53134698332729,0.53134698332729,15476,2818503,0.5,1,0.14404,1462295583,1,setreward
0.53134698332729,0.53134698332729,15476,2818503,0.5,1,0.10803,1462295584,1,setreward
12.433846414462526,0.8289230942975017,15171,2849383,7.5,15,,1462295586,1,getadvice
7.66745100395337,0.511163400263558,15171,2864651,7.5,15,,1462295621,1,getadvice
5.146402603004946,0.34309350686699636,15171,2836979,7.5,15,,1462295625,1,getadvice
13.049504433452556,0.8699669622301704,15171,2812567,7.5,15,,1462295631,1,getadvice
